word,log_odds,z_score,count_site1,count_site2,count_total,is_significant
waste,3.9357,1.2326,5,0,5,False
rear,3.9357,1.2326,5,0,5,False
postpone,3.9357,1.2326,5,0,5,False
fuck,3.9357,1.2326,5,0,5,False
barbarian,3.9357,1.2326,5,0,5,False
chop,3.9357,1.2326,5,0,5,False
nobel,3.9357,1.2326,5,0,5,False
cheer,3.9357,1.2326,5,0,5,False
bandier,3.9357,1.2326,5,0,5,False
yekaterinburg,3.9357,1.2326,5,0,5,False
kazakh,3.9357,1.2326,5,0,5,False
grey,3.9357,1.2326,5,0,5,False
hunter,3.9357,1.2326,5,0,5,False
ruin,3.9357,1.2326,5,0,5,False
alps,3.9357,1.2326,5,0,5,False
organ,3.9357,1.2326,5,0,5,False
gymnast,3.9357,1.2326,5,0,5,False
ear,3.9357,1.2326,5,0,5,False
bouzina,3.9357,1.2326,5,0,5,False
kazakhstan,3.9357,1.2326,5,0,5,False
newspaper,3.9357,1.2326,5,0,5,False
painting,3.9357,1.2326,5,0,5,False
scout,3.9357,1.2326,5,0,5,False
olesia,3.9357,1.2326,5,0,5,False
kostenko,3.9357,1.2326,5,0,5,False
ankorij,3.9357,1.2326,5,0,5,False
reject,3.9357,1.2326,5,0,5,False
lenin,3.9357,1.2326,5,0,5,False
budanov,3.9357,1.2326,5,0,5,False
szelnikov,3.9357,1.2326,5,0,5,False
baajida,3.9357,1.2326,5,0,5,False
communicator,3.9357,1.2326,5,0,5,False
forelock,3.9357,1.2326,5,0,5,False
vovočka,3.9357,1.2326,5,0,5,False
adventure,3.9357,1.2326,5,0,5,False
islamic,3.9357,1.2326,5,0,5,False
disgusting,3.9357,1.2326,5,0,5,False
rid,3.9357,1.2326,5,0,5,False
harper,3.9357,1.2326,5,0,5,False
sneaky,3.9357,1.2326,5,0,5,False
dprk,3.9357,1.2326,5,0,5,False
cat,3.9357,1.2326,5,0,5,False
toilet,3.9357,1.2326,5,0,5,False
alleged,3.9357,1.2326,5,0,5,False
stanislawski,3.9357,1.2326,5,0,5,False
irina,3.9357,1.2326,5,0,5,False
russiophobia,3.9357,1.2326,5,0,5,False
napoleon,3.9357,1.2326,5,0,5,False
vessel,3.9357,1.2326,5,0,5,False
jeffrey,3.9357,1.2326,5,0,5,False
lightning,3.9357,1.2326,5,0,5,False
addict,3.9357,1.2326,5,0,5,False
kyrgyzstan,3.9357,1.2326,5,0,5,False
lgbt,3.9357,1.2326,5,0,5,False
poster,3.9357,1.2326,5,0,5,False
sumsk,3.9357,1.2326,5,0,5,False
sex,3.9357,1.2326,5,0,5,False
bite,3.9357,1.2326,5,0,5,False
vasily,3.9357,1.2326,5,0,5,False
mouse,3.9357,1.2326,5,0,5,False
teenager,3.9357,1.2326,5,0,5,False
amazing,3.9357,1.2326,5,0,5,False
convergence,3.9357,1.2326,5,0,5,False
broadcast,3.9357,1.2326,5,0,5,False
corps,3.9357,1.2326,5,0,5,False
native,3.9357,1.2326,5,0,5,False
obsessive,3.9357,1.2326,5,0,5,False
snb,3.9357,1.2326,5,0,5,False
sniper,3.9357,1.2326,5,0,5,False
pol,3.9357,1.2326,5,0,5,False
organizer,3.9357,1.2326,5,0,5,False
frame,1.3195,1.2289,4,1,5,False
unpleasant,1.3195,1.2289,4,1,5,False
nonsense,1.3195,1.2289,4,1,5,False
billion,1.3195,1.2289,4,1,5,False
cling,1.3195,1.2289,4,1,5,False
knock,1.3195,1.2289,4,1,5,False
wear,1.3195,1.2289,4,1,5,False
deceased,1.3195,1.2289,4,1,5,False
tighten,1.3195,1.2289,4,1,5,False
ruthless,1.3195,1.2289,4,1,5,False
stamp,1.3195,1.2289,4,1,5,False
severe,1.3195,1.2289,4,1,5,False
advise,1.3195,1.2289,4,1,5,False
stress,1.3195,1.2289,4,1,5,False
tolstoy,1.3195,1.2289,4,1,5,False
continuation,1.3195,1.2289,4,1,5,False
contingent,1.3195,1.2289,4,1,5,False
deceive,1.3195,1.2289,4,1,5,False
subversive,1.3195,1.2289,4,1,5,False
ball,1.3195,1.2289,4,1,5,False
breathe,1.3195,1.2289,4,1,5,False
crack,1.3195,1.2289,4,1,5,False
absolute,1.3195,1.2289,4,1,5,False
alexei,1.3195,1.2289,4,1,5,False
spring,1.3195,1.2289,4,1,5,False
photograph,1.3195,1.2289,4,1,5,False
ratify,1.3195,1.2289,4,1,5,False
website,1.3195,1.2289,4,1,5,False
profession,1.3195,1.2289,4,1,5,False
nationalist,1.3195,1.2289,4,1,5,False
wonderful,1.3195,1.2289,4,1,5,False
peskov,1.3195,1.2289,4,1,5,False
animal,1.3195,1.2289,4,1,5,False
negotiator,1.3195,1.2289,4,1,5,False
quote,1.3195,1.2289,4,1,5,False
destructive,1.3195,1.2289,4,1,5,False
retire,1.3195,1.2289,4,1,5,False
flame,1.3195,1.2289,4,1,5,False
anger,1.3195,1.2289,4,1,5,False
telephone,1.3195,1.2289,4,1,5,False
fun,1.3195,1.2289,4,1,5,False
tooth,1.3195,1.2289,4,1,5,False
excuse,1.3195,1.2289,4,1,5,False
railway,1.3195,1.2289,4,1,5,False
commentator,1.3195,1.2289,4,1,5,False
arrange,1.3195,1.2289,4,1,5,False
worsen,1.3195,1.2289,4,1,5,False
demand,0.2994,1.2231,39,29,68,False
text,0.8326,1.223,7,3,10,False
peacekeeper,0.8326,1.223,7,3,10,False
arrangement,0.8326,1.223,7,3,10,False
von,0.8326,1.223,7,3,10,False
rocket,0.8326,1.223,7,3,10,False
neutral,0.8326,1.223,7,3,10,False
morning,0.8326,1.223,7,3,10,False
dare,0.8326,1.223,7,3,10,False
ministers,0.8326,1.223,7,3,10,False
nazis,0.8326,1.223,7,3,10,False
unknown,0.8326,1.223,7,3,10,False
window,0.8326,1.223,7,3,10,False
air,0.333,1.2207,32,23,55,False
run,0.5104,1.2161,15,9,24,False
forget,0.5104,1.2161,15,9,24,False
game,0.6026,1.1956,11,6,17,False
memory,0.6026,1.1956,11,6,17,False
hide,0.6026,1.1956,11,6,17,False
round,0.6026,1.1956,11,6,17,False
receive,0.4071,1.1834,21,14,35,False
structure,0.4071,1.1834,21,14,35,False
throat,3.7175,1.1615,4,0,4,False
zellensky,3.7175,1.1615,4,0,4,False
grandpa,3.7175,1.1615,4,0,4,False
sewer,3.7175,1.1615,4,0,4,False
nationalism,3.7175,1.1615,4,0,4,False
cheek,3.7175,1.1615,4,0,4,False
magical,3.7175,1.1615,4,0,4,False
bander,3.7175,1.1615,4,0,4,False
cook,3.7175,1.1615,4,0,4,False
chess,3.7175,1.1615,4,0,4,False
match,3.7175,1.1615,4,0,4,False
svb,3.7175,1.1615,4,0,4,False
birth,3.7175,1.1615,4,0,4,False
runaway,3.7175,1.1615,4,0,4,False
bilan,3.7175,1.1615,4,0,4,False
fucking,3.7175,1.1615,4,0,4,False
punch,3.7175,1.1615,4,0,4,False
approve,3.7175,1.1615,4,0,4,False
king,3.7175,1.1615,4,0,4,False
venue,3.7175,1.1615,4,0,4,False
overdue,3.7175,1.1615,4,0,4,False
herson,3.7175,1.1615,4,0,4,False
kievs,3.7175,1.1615,4,0,4,False
slusheite,3.7175,1.1615,4,0,4,False
spy,3.7175,1.1615,4,0,4,False
puppet,3.7175,1.1615,4,0,4,False
section,3.7175,1.1615,4,0,4,False
patron,3.7175,1.1615,4,0,4,False
lugansk,3.7175,1.1615,4,0,4,False
birthday,3.7175,1.1615,4,0,4,False
uniform,3.7175,1.1615,4,0,4,False
onishchenko,3.7175,1.1615,4,0,4,False
shard,3.7175,1.1615,4,0,4,False
kaya,3.7175,1.1615,4,0,4,False
sandu,3.7175,1.1615,4,0,4,False
evening,3.7175,1.1615,4,0,4,False
outraged,3.7175,1.1615,4,0,4,False
comedient,3.7175,1.1615,4,0,4,False
analogy,3.7175,1.1615,4,0,4,False
okano,3.7175,1.1615,4,0,4,False
bashkir,3.7175,1.1615,4,0,4,False
ridiculous,3.7175,1.1615,4,0,4,False
cart,3.7175,1.1615,4,0,4,False
tkachuk,3.7175,1.1615,4,0,4,False
cheat,3.7175,1.1615,4,0,4,False
kravchuk,3.7175,1.1615,4,0,4,False
grabar,3.7175,1.1615,4,0,4,False
dod,3.7175,1.1615,4,0,4,False
constantinovka,3.7175,1.1615,4,0,4,False
tax,3.7175,1.1615,4,0,4,False
roommate,3.7175,1.1615,4,0,4,False
legendary,3.7175,1.1615,4,0,4,False
mediator,3.7175,1.1615,4,0,4,False
summarize,3.7175,1.1615,4,0,4,False
guild,3.7175,1.1615,4,0,4,False
horn,3.7175,1.1615,4,0,4,False
nose,3.7175,1.1615,4,0,4,False
lifting,3.7175,1.1615,4,0,4,False
transdniestrian,3.7175,1.1615,4,0,4,False
torturer,3.7175,1.1615,4,0,4,False
behave,3.7175,1.1615,4,0,4,False
uncomfortable,3.7175,1.1615,4,0,4,False
fallen,3.7175,1.1615,4,0,4,False
lomonosov,3.7175,1.1615,4,0,4,False
taurus,3.7175,1.1615,4,0,4,False
mazepa,3.7175,1.1615,4,0,4,False
zaporozh,3.7175,1.1615,4,0,4,False
capitol,3.7175,1.1615,4,0,4,False
nurpatore,3.7175,1.1615,4,0,4,False
mob,3.7175,1.1615,4,0,4,False
cuprin,3.7175,1.1615,4,0,4,False
fart,3.7175,1.1615,4,0,4,False
poodle,3.7175,1.1615,4,0,4,False
firion,3.7175,1.1615,4,0,4,False
bullshit,3.7175,1.1615,4,0,4,False
anchorage,3.7175,1.1615,4,0,4,False
bartch,3.7175,1.1615,4,0,4,False
envy,3.7175,1.1615,4,0,4,False
maluk,3.7175,1.1615,4,0,4,False
tatarstan,3.7175,1.1615,4,0,4,False
jermac,3.7175,1.1615,4,0,4,False
misunderstanding,3.7175,1.1615,4,0,4,False
narration,3.7175,1.1615,4,0,4,False
bandera,3.7175,1.1615,4,0,4,False
sviridenko,3.7175,1.1615,4,0,4,False
extra,3.7175,1.1615,4,0,4,False
tusk,3.7175,1.1615,4,0,4,False
vadim,3.7175,1.1615,4,0,4,False
pant,3.7175,1.1615,4,0,4,False
herbers,3.7175,1.1615,4,0,4,False
notorious,3.7175,1.1615,4,0,4,False
dil,3.7175,1.1615,4,0,4,False
solitude,3.7175,1.1615,4,0,4,False
pseudo,3.7175,1.1615,4,0,4,False
dumb,3.7175,1.1615,4,0,4,False
asshole,3.7175,1.1615,4,0,4,False
sirko,3.7175,1.1615,4,0,4,False
kyrgyz,3.7175,1.1615,4,0,4,False
nationalization,3.7175,1.1615,4,0,4,False
instruct,3.7175,1.1615,4,0,4,False
bullet,3.7175,1.1615,4,0,4,False
pension,3.7175,1.1615,4,0,4,False
erdogan,3.7175,1.1615,4,0,4,False
okay,3.7175,1.1615,4,0,4,False
benya,3.7175,1.1615,4,0,4,False
volcano,3.7175,1.1615,4,0,4,False
quot,3.7175,1.1615,4,0,4,False
confuse,3.7175,1.1615,4,0,4,False
svf,3.7175,1.1615,4,0,4,False
butcher,3.7175,1.1615,4,0,4,False
dmitri,3.7175,1.1615,4,0,4,False
camouflage,3.7175,1.1615,4,0,4,False
rat,3.7175,1.1615,4,0,4,False
monday,3.7175,1.1615,4,0,4,False
disabled,3.7175,1.1615,4,0,4,False
singer,3.7175,1.1615,4,0,4,False
radiant,3.7175,1.1615,4,0,4,False
mcron,3.7175,1.1615,4,0,4,False
maxim,3.7175,1.1615,4,0,4,False
masataka,3.7175,1.1615,4,0,4,False
separatism,3.7175,1.1615,4,0,4,False
perverted,3.7175,1.1615,4,0,4,False
armenian,3.7175,1.1615,4,0,4,False
scary,3.7175,1.1615,4,0,4,False
layen,3.7175,1.1615,4,0,4,False
main,0.268,1.1598,43,33,76,False
call,0.203,1.1567,72,59,131,False
village,0.537,1.136,12,7,19,False
pass,0.537,1.136,12,7,19,False
shoot,0.4361,1.1314,17,11,28,False
station,0.6848,1.1298,8,4,12,False
mobilize,0.6848,1.1298,8,4,12,False
arrive,0.6848,1.1298,8,4,12,False
easy,0.6848,1.1298,8,4,12,False
imagine,0.6848,1.1298,8,4,12,False
anniversary,0.6848,1.1298,8,4,12,False
wonder,0.6848,1.1298,8,4,12,False
paris,0.6848,1.1298,8,4,12,False
play,0.365,1.1242,23,16,39,False
month,0.3129,1.1172,30,22,52,False
jump,0.8912,1.0869,5,2,7,False
rejection,0.8912,1.0869,5,2,7,False
register,0.8912,1.0869,5,2,7,False
command,0.8912,1.0869,5,2,7,False
acceptable,0.8912,1.0869,5,2,7,False
trouble,0.8912,1.0869,5,2,7,False
revelation,0.8912,1.0869,5,2,7,False
iron,0.8912,1.0869,5,2,7,False
department,0.8912,1.0869,5,2,7,False
argue,0.8912,1.0869,5,2,7,False
confrontation,0.8912,1.0869,5,2,7,False
port,0.8912,1.0869,5,2,7,False
announcement,0.8912,1.0869,5,2,7,False
achievement,0.8912,1.0869,5,2,7,False
leak,0.8912,1.0869,5,2,7,False
curator,0.8912,1.0869,5,2,7,False
roll,0.8912,1.0869,5,2,7,False
behavior,0.8912,1.0869,5,2,7,False
check,0.8912,1.0869,5,2,7,False
upcoming,0.8912,1.0869,5,2,7,False
confident,0.8912,1.0869,5,2,7,False
revenge,0.8912,1.0869,5,2,7,False
practical,0.8912,1.0869,5,2,7,False
stick,0.8912,1.0869,5,2,7,False
surprising,0.8912,1.0869,5,2,7,False
politico,0.8912,1.0869,5,2,7,False
participant,0.4847,1.0843,13,8,21,False
spend,0.4847,1.0843,13,8,21,False
forgive,3.4379,1.07,3,0,3,False
mirgrad,3.4379,1.07,3,0,3,False
plum,3.4379,1.07,3,0,3,False
chuichenko,3.4379,1.07,3,0,3,False
conspirator,3.4379,1.07,3,0,3,False
emotion,3.4379,1.07,3,0,3,False
cynical,3.4379,1.07,3,0,3,False
yar,3.4379,1.07,3,0,3,False
euromaidan,3.4379,1.07,3,0,3,False
polygamy,3.4379,1.07,3,0,3,False
busification,3.4379,1.07,3,0,3,False
annoying,3.4379,1.07,3,0,3,False
vodka,3.4379,1.07,3,0,3,False
onlyfans,3.4379,1.07,3,0,3,False
kramatorsk,3.4379,1.07,3,0,3,False
globalism,3.4379,1.07,3,0,3,False
jews,3.4379,1.07,3,0,3,False
rute,3.4379,1.07,3,0,3,False
swastika,3.4379,1.07,3,0,3,False
passport,3.4379,1.07,3,0,3,False
duma,3.4379,1.07,3,0,3,False
ashamed,3.4379,1.07,3,0,3,False
porthos,3.4379,1.07,3,0,3,False
fan,3.4379,1.07,3,0,3,False
airport,3.4379,1.07,3,0,3,False
barack,3.4379,1.07,3,0,3,False
lava,3.4379,1.07,3,0,3,False
obama,3.4379,1.07,3,0,3,False
restaurant,3.4379,1.07,3,0,3,False
lev,3.4379,1.07,3,0,3,False
hypocrisy,3.4379,1.07,3,0,3,False
bench,3.4379,1.07,3,0,3,False
working,3.4379,1.07,3,0,3,False
easter,3.4379,1.07,3,0,3,False
kazanforum,3.4379,1.07,3,0,3,False
provocateur,3.4379,1.07,3,0,3,False
commando,3.4379,1.07,3,0,3,False
bag,3.4379,1.07,3,0,3,False
musketeers,3.4379,1.07,3,0,3,False
wednesday,3.4379,1.07,3,0,3,False
pointless,3.4379,1.07,3,0,3,False
vorencor,3.4379,1.07,3,0,3,False
expel,3.4379,1.07,3,0,3,False
bessent,3.4379,1.07,3,0,3,False
sensation,3.4379,1.07,3,0,3,False
ramil,3.4379,1.07,3,0,3,False
neutralize,3.4379,1.07,3,0,3,False
neighbourhood,3.4379,1.07,3,0,3,False
culeba,3.4379,1.07,3,0,3,False
deception,3.4379,1.07,3,0,3,False
duet,3.4379,1.07,3,0,3,False
award,3.4379,1.07,3,0,3,False
imankulov,3.4379,1.07,3,0,3,False
anecdote,3.4379,1.07,3,0,3,False
baba,3.4379,1.07,3,0,3,False
creature,3.4379,1.07,3,0,3,False
guess,3.4379,1.07,3,0,3,False
muratbek,3.4379,1.07,3,0,3,False
stock,3.4379,1.07,3,0,3,False
graf,3.4379,1.07,3,0,3,False
rosfingoring,3.4379,1.07,3,0,3,False
unstoppable,3.4379,1.07,3,0,3,False
bobelev,3.4379,1.07,3,0,3,False
untouchable,3.4379,1.07,3,0,3,False
intrigue,3.4379,1.07,3,0,3,False
mix,3.4379,1.07,3,0,3,False
ankara,3.4379,1.07,3,0,3,False
yulia,3.4379,1.07,3,0,3,False
chechen,3.4379,1.07,3,0,3,False
pathetic,3.4379,1.07,3,0,3,False
berbok,3.4379,1.07,3,0,3,False
massacre,3.4379,1.07,3,0,3,False
leisure,3.4379,1.07,3,0,3,False
equip,3.4379,1.07,3,0,3,False
drift,3.4379,1.07,3,0,3,False
indignant,3.4379,1.07,3,0,3,False
salivation,3.4379,1.07,3,0,3,False
england,3.4379,1.07,3,0,3,False
grenade,3.4379,1.07,3,0,3,False
delusional,3.4379,1.07,3,0,3,False
bpla,3.4379,1.07,3,0,3,False
malyuk,3.4379,1.07,3,0,3,False
rumour,3.4379,1.07,3,0,3,False
mom,3.4379,1.07,3,0,3,False
dealer,3.4379,1.07,3,0,3,False
clean,3.4379,1.07,3,0,3,False
nominate,3.4379,1.07,3,0,3,False
heroes,3.4379,1.07,3,0,3,False
wood,3.4379,1.07,3,0,3,False
azeri,3.4379,1.07,3,0,3,False
lammy,3.4379,1.07,3,0,3,False
fashion,3.4379,1.07,3,0,3,False
yell,3.4379,1.07,3,0,3,False
slap,3.4379,1.07,3,0,3,False
hpp,3.4379,1.07,3,0,3,False
snatch,3.4379,1.07,3,0,3,False
calendar,3.4379,1.07,3,0,3,False
kuksenkowa,3.4379,1.07,3,0,3,False
mini,3.4379,1.07,3,0,3,False
poles,3.4379,1.07,3,0,3,False
baby,3.4379,1.07,3,0,3,False
tape,3.4379,1.07,3,0,3,False
medinsky,3.4379,1.07,3,0,3,False
cherkesia,3.4379,1.07,3,0,3,False
friendly,3.4379,1.07,3,0,3,False
rus,3.4379,1.07,3,0,3,False
expatriate,3.4379,1.07,3,0,3,False
abu,3.4379,1.07,3,0,3,False
dhabi,3.4379,1.07,3,0,3,False
heel,3.4379,1.07,3,0,3,False
unhappy,3.4379,1.07,3,0,3,False
comfortable,3.4379,1.07,3,0,3,False
mask,3.4379,1.07,3,0,3,False
desnyan,3.4379,1.07,3,0,3,False
gordon,3.4379,1.07,3,0,3,False
supplement,3.4379,1.07,3,0,3,False
cae,3.4379,1.07,3,0,3,False
spiritual,3.4379,1.07,3,0,3,False
sudden,3.4379,1.07,3,0,3,False
awkward,3.4379,1.07,3,0,3,False
monster,3.4379,1.07,3,0,3,False
devour,3.4379,1.07,3,0,3,False
poet,3.4379,1.07,3,0,3,False
meat,3.4379,1.07,3,0,3,False
jaroslav,3.4379,1.07,3,0,3,False
intransigent,3.4379,1.07,3,0,3,False
treacherous,3.4379,1.07,3,0,3,False
mertz,3.4379,1.07,3,0,3,False
intervene,3.4379,1.07,3,0,3,False
mocrick,3.4379,1.07,3,0,3,False
chariy,3.4379,1.07,3,0,3,False
orc,3.4379,1.07,3,0,3,False
premiere,3.4379,1.07,3,0,3,False
fledged,3.4379,1.07,3,0,3,False
moss,3.4379,1.07,3,0,3,False
reconcile,3.4379,1.07,3,0,3,False
curse,3.4379,1.07,3,0,3,False
molester,3.4379,1.07,3,0,3,False
vilnius,3.4379,1.07,3,0,3,False
indifferent,3.4379,1.07,3,0,3,False
embarrassed,3.4379,1.07,3,0,3,False
suvorov,3.4379,1.07,3,0,3,False
unilateral,3.4379,1.07,3,0,3,False
ginger,3.4379,1.07,3,0,3,False
subway,3.4379,1.07,3,0,3,False
sitdikov,3.4379,1.07,3,0,3,False
hokhla,3.4379,1.07,3,0,3,False
mostafa,3.4379,1.07,3,0,3,False
pile,3.4379,1.07,3,0,3,False
demilitarization,3.4379,1.07,3,0,3,False
procrastinate,3.4379,1.07,3,0,3,False
relocator,3.4379,1.07,3,0,3,False
untraceable,3.4379,1.07,3,0,3,False
victorovich,3.4379,1.07,3,0,3,False
hysteria,3.4379,1.07,3,0,3,False
patronymic,3.4379,1.07,3,0,3,False
allegiance,3.4379,1.07,3,0,3,False
catherine,3.4379,1.07,3,0,3,False
prescribe,3.4379,1.07,3,0,3,False
grandma,3.4379,1.07,3,0,3,False
schutterstock,3.4379,1.07,3,0,3,False
uncle,3.4379,1.07,3,0,3,False
mobile,3.4379,1.07,3,0,3,False
bogdan,3.4379,1.07,3,0,3,False
reinforcement,3.4379,1.07,3,0,3,False
moscal,3.4379,1.07,3,0,3,False
reagan,3.4379,1.07,3,0,3,False
pee,3.4379,1.07,3,0,3,False
shovel,3.4379,1.07,3,0,3,False
degenerate,3.4379,1.07,3,0,3,False
karaoke,3.4379,1.07,3,0,3,False
camera,3.4379,1.07,3,0,3,False
prophecy,3.4379,1.07,3,0,3,False
prize,3.4379,1.07,3,0,3,False
park,3.4379,1.07,3,0,3,False
cow,3.4379,1.07,3,0,3,False
careful,3.4379,1.07,3,0,3,False
ucropatriots,3.4379,1.07,3,0,3,False
austrians,3.4379,1.07,3,0,3,False
vsušniks,3.4379,1.07,3,0,3,False
anatoly,3.4379,1.07,3,0,3,False
jewish,3.4379,1.07,3,0,3,False
komsomolka,3.4379,1.07,3,0,3,False
kilometre,3.4379,1.07,3,0,3,False
embarrassing,3.4379,1.07,3,0,3,False
sandou,3.4379,1.07,3,0,3,False
spill,3.4379,1.07,3,0,3,False
lien,3.4379,1.07,3,0,3,False
ivanovich,3.4379,1.07,3,0,3,False
nosovich,3.4379,1.07,3,0,3,False
performer,3.4379,1.07,3,0,3,False
spygun,3.4379,1.07,3,0,3,False
beach,3.4379,1.07,3,0,3,False
merit,3.4379,1.07,3,0,3,False
mercy,3.4379,1.07,3,0,3,False
promising,3.4379,1.07,3,0,3,False
gogol,3.4379,1.07,3,0,3,False
wash,3.4379,1.07,3,0,3,False
unexpected,3.4379,1.07,3,0,3,False
uninhibited,3.4379,1.07,3,0,3,False
dynasty,3.4379,1.07,3,0,3,False
kurski,3.4379,1.07,3,0,3,False
inscription,3.4379,1.07,3,0,3,False
basin,3.4379,1.07,3,0,3,False
constantin,3.4379,1.07,3,0,3,False
brand,3.4379,1.07,3,0,3,False
mating,3.4379,1.07,3,0,3,False
invitation,3.4379,1.07,3,0,3,False
dum,3.4379,1.07,3,0,3,False
rovshan,3.4379,1.07,3,0,3,False
ukranian,3.4379,1.07,3,0,3,False
preparatory,3.4379,1.07,3,0,3,False
hill,3.4379,1.07,3,0,3,False
teaching,3.4379,1.07,3,0,3,False
pardon,3.4379,1.07,3,0,3,False
incomprehensible,3.4379,1.07,3,0,3,False
disappear,3.4379,1.07,3,0,3,False
checker,3.4379,1.07,3,0,3,False
emigrate,3.4379,1.07,3,0,3,False
tariff,3.4379,1.07,3,0,3,False
shameful,3.4379,1.07,3,0,3,False
modest,3.4379,1.07,3,0,3,False
dima,3.4379,1.07,3,0,3,False
opposed,3.4379,1.07,3,0,3,False
exit,3.4379,1.07,3,0,3,False
night,0.381,1.0621,19,13,32,False
verkhovna,0.381,1.0621,19,13,32,False
complain,0.5829,1.0538,9,5,14,False
duty,0.5829,1.0538,9,5,14,False
conclude,0.5829,1.0538,9,5,14,False
paper,0.5829,1.0538,9,5,14,False
americans,0.3585,1.032,20,14,34,False
find,0.2323,1.0269,44,35,79,False
carry,0.2905,1.0084,28,21,49,False
group,0.2905,1.0084,28,21,49,False
soldier,0.2212,1.003,46,37,83,False
message,0.4061,0.999,15,10,25,False
defence,0.2469,0.997,37,29,66,False
live,0.2469,0.997,37,29,66,False
conclusion,0.5081,0.9909,10,6,16,False
relative,0.5081,0.9909,10,6,16,False
detail,0.5081,0.9909,10,6,16,False
gather,0.5081,0.9909,10,6,16,False
master,0.5081,0.9909,10,6,16,False
matter,0.2791,0.9893,29,22,51,False
hear,0.3207,0.9788,22,16,38,False
raid,0.6808,0.976,6,3,9,False
martial,0.6808,0.976,6,3,9,False
door,0.6808,0.976,6,3,9,False
yanukovych,0.6808,0.976,6,3,9,False
assessment,0.6808,0.976,6,3,9,False
imperialism,0.6808,0.976,6,3,9,False
positive,0.6808,0.976,6,3,9,False
theory,0.6808,0.976,6,3,9,False
background,0.6808,0.976,6,3,9,False
establishment,0.6808,0.976,6,3,9,False
roman,0.6808,0.976,6,3,9,False
vance,0.6808,0.976,6,3,9,False
show,0.2687,0.9713,30,23,53,False
short,0.3758,0.9632,16,11,27,False
lnd,3.0484,0.9418,2,0,2,False
focin,3.0484,0.9418,2,0,2,False
chiefs,3.0484,0.9418,2,0,2,False
celebrity,3.0484,0.9418,2,0,2,False
gerashchenko,3.0484,0.9418,2,0,2,False
changer,3.0484,0.9418,2,0,2,False
ros,3.0484,0.9418,2,0,2,False
siyarto,3.0484,0.9418,2,0,2,False
ungrateful,3.0484,0.9418,2,0,2,False
guilt,3.0484,0.9418,2,0,2,False
tone,3.0484,0.9418,2,0,2,False
discovery,3.0484,0.9418,2,0,2,False
decommunize,3.0484,0.9418,2,0,2,False
sketch,3.0484,0.9418,2,0,2,False
retirement,3.0484,0.9418,2,0,2,False
crap,3.0484,0.9418,2,0,2,False
noodle,3.0484,0.9418,2,0,2,False
disarm,3.0484,0.9418,2,0,2,False
shukhevich,3.0484,0.9418,2,0,2,False
memorial,3.0484,0.9418,2,0,2,False
walking,3.0484,0.9418,2,0,2,False
stepanovich,3.0484,0.9418,2,0,2,False
ria,3.0484,0.9418,2,0,2,False
hryvnias,3.0484,0.9418,2,0,2,False
persuade,3.0484,0.9418,2,0,2,False
coven,3.0484,0.9418,2,0,2,False
mortgage,3.0484,0.9418,2,0,2,False
exact,3.0484,0.9418,2,0,2,False
prophetic,3.0484,0.9418,2,0,2,False
dup,3.0484,0.9418,2,0,2,False
bubble,3.0484,0.9418,2,0,2,False
countryman,3.0484,0.9418,2,0,2,False
reception,3.0484,0.9418,2,0,2,False
selective,3.0484,0.9418,2,0,2,False
rosfinmontoring,3.0484,0.9418,2,0,2,False
ugly,3.0484,0.9418,2,0,2,False
chrushchev,3.0484,0.9418,2,0,2,False
newborn,3.0484,0.9418,2,0,2,False
tartarstan,3.0484,0.9418,2,0,2,False
gen,3.0484,0.9418,2,0,2,False
outgrow,3.0484,0.9418,2,0,2,False
bild,3.0484,0.9418,2,0,2,False
tremble,3.0484,0.9418,2,0,2,False
reaffirm,3.0484,0.9418,2,0,2,False
deplete,3.0484,0.9418,2,0,2,False
vest,3.0484,0.9418,2,0,2,False
fateful,3.0484,0.9418,2,0,2,False
muslim,3.0484,0.9418,2,0,2,False
hidden,3.0484,0.9418,2,0,2,False
salad,3.0484,0.9418,2,0,2,False
indistinct,3.0484,0.9418,2,0,2,False
customary,3.0484,0.9418,2,0,2,False
kharkov,3.0484,0.9418,2,0,2,False
goliath,3.0484,0.9418,2,0,2,False
kubatian,3.0484,0.9418,2,0,2,False
rečan,3.0484,0.9418,2,0,2,False
divorcee,3.0484,0.9418,2,0,2,False
mania,3.0484,0.9418,2,0,2,False
braid,3.0484,0.9418,2,0,2,False
objection,3.0484,0.9418,2,0,2,False
aberbajan,3.0484,0.9418,2,0,2,False
oga,3.0484,0.9418,2,0,2,False
corriere,3.0484,0.9418,2,0,2,False
kislitz,3.0484,0.9418,2,0,2,False
usu,3.0484,0.9418,2,0,2,False
toga,3.0484,0.9418,2,0,2,False
polar,3.0484,0.9418,2,0,2,False
agriculture,3.0484,0.9418,2,0,2,False
banderian,3.0484,0.9418,2,0,2,False
vic,3.0484,0.9418,2,0,2,False
bashkiri,3.0484,0.9418,2,0,2,False
eurasia,3.0484,0.9418,2,0,2,False
jew,3.0484,0.9418,2,0,2,False
kuznetsov,3.0484,0.9418,2,0,2,False
categorical,3.0484,0.9418,2,0,2,False
hideout,3.0484,0.9418,2,0,2,False
sympathy,3.0484,0.9418,2,0,2,False
tomagawk,3.0484,0.9418,2,0,2,False
ski,3.0484,0.9418,2,0,2,False
poop,3.0484,0.9418,2,0,2,False
