word,log_odds,z_score,count_site1,count_site2,count_total,is_significant
cyrus,3.749,1.1714,4,0,4,False
zion,3.749,1.1714,4,0,4,False
stay,3.749,1.1714,4,0,4,False
palace,3.749,1.1714,4,0,4,False
unequivocal,3.749,1.1714,4,0,4,False
uprising,3.749,1.1714,4,0,4,False
putin,3.749,1.1714,4,0,4,False
sykes,3.749,1.1714,4,0,4,False
barack,3.749,1.1714,4,0,4,False
flag,3.749,1.1714,4,0,4,False
greece,3.749,1.1714,4,0,4,False
interfere,3.749,1.1714,4,0,4,False
industrial,3.749,1.1714,4,0,4,False
heights,3.749,1.1714,4,0,4,False
embargo,3.749,1.1714,4,0,4,False
distress,3.749,1.1714,4,0,4,False
alien,3.749,1.1714,4,0,4,False
unrestrained,3.749,1.1714,4,0,4,False
persecution,3.749,1.1714,4,0,4,False
erdogan,3.749,1.1714,4,0,4,False
perfect,3.749,1.1714,4,0,4,False
diplomat,3.749,1.1714,4,0,4,False
sakhnin,3.749,1.1714,4,0,4,False
dig,3.749,1.1714,4,0,4,False
recover,3.749,1.1714,4,0,4,False
comparison,3.749,1.1714,4,0,4,False
symptom,3.749,1.1714,4,0,4,False
countless,3.749,1.1714,4,0,4,False
method,3.749,1.1714,4,0,4,False
ron,3.749,1.1714,4,0,4,False
contribution,3.749,1.1714,4,0,4,False
ear,3.749,1.1714,4,0,4,False
dayan,3.749,1.1714,4,0,4,False
nazi,3.749,1.1714,4,0,4,False
protective,3.749,1.1714,4,0,4,False
locate,3.749,1.1714,4,0,4,False
department,3.749,1.1714,4,0,4,False
loyal,3.749,1.1714,4,0,4,False
res,3.749,1.1714,4,0,4,False
gurion,3.749,1.1714,4,0,4,False
figure,0.5163,1.155,13,8,21,False
oil,0.5163,1.155,13,8,21,False
establish,0.2862,1.1375,36,28,64,False
russia,0.9227,1.1254,5,2,7,False
comply,0.9227,1.1254,5,2,7,False
islam,0.9227,1.1254,5,2,7,False
extremism,0.9227,1.1254,5,2,7,False
die,0.9227,1.1254,5,2,7,False
crack,0.9227,1.1254,5,2,7,False
herzl,0.9227,1.1254,5,2,7,False
bitter,0.9227,1.1254,5,2,7,False
explode,0.9227,1.1254,5,2,7,False
asset,0.9227,1.1254,5,2,7,False
jordanian,0.9227,1.1254,5,2,7,False
advisor,0.9227,1.1254,5,2,7,False
judge,0.9227,1.1254,5,2,7,False
regular,0.9227,1.1254,5,2,7,False
affiliate,0.9227,1.1254,5,2,7,False
climate,0.9227,1.1254,5,2,7,False
institute,0.9227,1.1254,5,2,7,False
prevail,0.9227,1.1254,5,2,7,False
send,0.6145,1.1109,9,5,14,False
burn,0.6145,1.1109,9,5,14,False
information,0.6145,1.1109,9,5,14,False
arm,0.6145,1.1109,9,5,14,False
sit,0.6145,1.1109,9,5,14,False
abandon,0.6145,1.1109,9,5,14,False
leader,0.2337,1.1105,50,41,91,False
move,0.3701,1.0981,21,15,36,False
shuffling,3.4694,1.0798,3,0,3,False
judiciary,3.4694,1.0798,3,0,3,False
football,3.4694,1.0798,3,0,3,False
cop,3.4694,1.0798,3,0,3,False
nsc,3.4694,1.0798,3,0,3,False
confident,3.4694,1.0798,3,0,3,False
careful,3.4694,1.0798,3,0,3,False
brave,3.4694,1.0798,3,0,3,False
hate,3.4694,1.0798,3,0,3,False
navigate,3.4694,1.0798,3,0,3,False
bismut,3.4694,1.0798,3,0,3,False
poisoning,3.4694,1.0798,3,0,3,False
rabbi,3.4694,1.0798,3,0,3,False
michael,3.4694,1.0798,3,0,3,False
suppression,3.4694,1.0798,3,0,3,False
station,3.4694,1.0798,3,0,3,False
neutral,3.4694,1.0798,3,0,3,False
comfort,3.4694,1.0798,3,0,3,False
taste,3.4694,1.0798,3,0,3,False
paint,3.4694,1.0798,3,0,3,False
deputy,3.4694,1.0798,3,0,3,False
jong,3.4694,1.0798,3,0,3,False
incite,3.4694,1.0798,3,0,3,False
squad,3.4694,1.0798,3,0,3,False
mbs,3.4694,1.0798,3,0,3,False
profit,3.4694,1.0798,3,0,3,False
shout,3.4694,1.0798,3,0,3,False
duck,3.4694,1.0798,3,0,3,False
erdoan,3.4694,1.0798,3,0,3,False
owe,3.4694,1.0798,3,0,3,False
joy,3.4694,1.0798,3,0,3,False
interception,3.4694,1.0798,3,0,3,False
shura,3.4694,1.0798,3,0,3,False
dedicated,3.4694,1.0798,3,0,3,False
aristovlus,3.4694,1.0798,3,0,3,False
province,3.4694,1.0798,3,0,3,False
immune,3.4694,1.0798,3,0,3,False
denominator,3.4694,1.0798,3,0,3,False
milstein,3.4694,1.0798,3,0,3,False
rescue,3.4694,1.0798,3,0,3,False
logistic,3.4694,1.0798,3,0,3,False
interesting,3.4694,1.0798,3,0,3,False
kippur,3.4694,1.0798,3,0,3,False
vineyard,3.4694,1.0798,3,0,3,False
turks,3.4694,1.0798,3,0,3,False
online,3.4694,1.0798,3,0,3,False
kim,3.4694,1.0798,3,0,3,False
currency,3.4694,1.0798,3,0,3,False
committed,3.4694,1.0798,3,0,3,False
finale,3.4694,1.0798,3,0,3,False
smuggle,3.4694,1.0798,3,0,3,False
variety,3.4694,1.0798,3,0,3,False
pin,3.4694,1.0798,3,0,3,False
biton,3.4694,1.0798,3,0,3,False
eric,3.4694,1.0798,3,0,3,False
shara,3.4694,1.0798,3,0,3,False
clarification,3.4694,1.0798,3,0,3,False
viktor,3.4694,1.0798,3,0,3,False
miara,3.4694,1.0798,3,0,3,False
separatist,3.4694,1.0798,3,0,3,False
continued,3.4694,1.0798,3,0,3,False
finger,3.4694,1.0798,3,0,3,False
silver,3.4694,1.0798,3,0,3,False
pride,3.4694,1.0798,3,0,3,False
yom,3.4694,1.0798,3,0,3,False
ibadiya,3.4694,1.0798,3,0,3,False
irresponsible,3.4694,1.0798,3,0,3,False
maximize,3.4694,1.0798,3,0,3,False
holiday,3.4694,1.0798,3,0,3,False
orban,3.4694,1.0798,3,0,3,False
shaul,3.4694,1.0798,3,0,3,False
karbala,3.4694,1.0798,3,0,3,False
male,3.4694,1.0798,3,0,3,False
maj,3.4694,1.0798,3,0,3,False
lion,3.4694,1.0798,3,0,3,False
damascus,3.4694,1.0798,3,0,3,False
trial,3.4694,1.0798,3,0,3,False
meir,3.4694,1.0798,3,0,3,False
urban,3.4694,1.0798,3,0,3,False
oron,3.4694,1.0798,3,0,3,False
recruit,3.4694,1.0798,3,0,3,False
interpreters,3.4694,1.0798,3,0,3,False
meantime,3.4694,1.0798,3,0,3,False
tribalism,3.4694,1.0798,3,0,3,False
rejoice,3.4694,1.0798,3,0,3,False
philip,3.4694,1.0798,3,0,3,False
goyali,3.4694,1.0798,3,0,3,False
solomon,3.4694,1.0798,3,0,3,False
package,3.4694,1.0798,3,0,3,False
welfare,3.4694,1.0798,3,0,3,False
abyss,3.4694,1.0798,3,0,3,False
collaborate,3.4694,1.0798,3,0,3,False
behave,3.4694,1.0798,3,0,3,False
cynical,3.4694,1.0798,3,0,3,False
lieutenant,3.4694,1.0798,3,0,3,False
employment,3.4694,1.0798,3,0,3,False
diaspora,3.4694,1.0798,3,0,3,False
problematic,3.4694,1.0798,3,0,3,False
destructive,3.4694,1.0798,3,0,3,False
restorer,3.4694,1.0798,3,0,3,False
strengthening,3.4694,1.0798,3,0,3,False
pain,3.4694,1.0798,3,0,3,False
exciting,3.4694,1.0798,3,0,3,False
horcanus,3.4694,1.0798,3,0,3,False
waste,3.4694,1.0798,3,0,3,False
publication,3.4694,1.0798,3,0,3,False
preparedness,3.4694,1.0798,3,0,3,False
deir,3.4694,1.0798,3,0,3,False
collision,3.4694,1.0798,3,0,3,False
stuck,3.4694,1.0798,3,0,3,False
poison,3.4694,1.0798,3,0,3,False
spur,3.4694,1.0798,3,0,3,False
accidental,3.4694,1.0798,3,0,3,False
beiteinu,3.4694,1.0798,3,0,3,False
beirut,3.4694,1.0798,3,0,3,False
attorney,3.4694,1.0798,3,0,3,False
dome,3.4694,1.0798,3,0,3,False
harmful,3.4694,1.0798,3,0,3,False
succession,3.4694,1.0798,3,0,3,False
gordon,3.4694,1.0798,3,0,3,False
pull,3.4694,1.0798,3,0,3,False
platter,3.4694,1.0798,3,0,3,False
subversion,3.4694,1.0798,3,0,3,False
oxygen,3.4694,1.0798,3,0,3,False
sample,3.4694,1.0798,3,0,3,False
ren,3.4694,1.0798,3,0,3,False
sarah,3.4694,1.0798,3,0,3,False
tradition,3.4694,1.0798,3,0,3,False
queen,3.4694,1.0798,3,0,3,False
fox,3.4694,1.0798,3,0,3,False
intoxication,3.4694,1.0798,3,0,3,False
digest,3.4694,1.0798,3,0,3,False
rein,3.4694,1.0798,3,0,3,False
tova,3.4694,1.0798,3,0,3,False
morality,3.4694,1.0798,3,0,3,False
letter,3.4694,1.0798,3,0,3,False
sanity,3.4694,1.0798,3,0,3,False
personality,3.4694,1.0798,3,0,3,False
nazis,3.4694,1.0798,3,0,3,False
regulate,3.4694,1.0798,3,0,3,False
lapid,3.4694,1.0798,3,0,3,False
removal,3.4694,1.0798,3,0,3,False
mordechai,3.4694,1.0798,3,0,3,False
unnecessary,3.4694,1.0798,3,0,3,False
golda,3.4694,1.0798,3,0,3,False
guilty,3.4694,1.0798,3,0,3,False
suspect,3.4694,1.0798,3,0,3,False
manipulate,3.4694,1.0798,3,0,3,False
yisrael,3.4694,1.0798,3,0,3,False
swords,3.4694,1.0798,3,0,3,False
sex,3.4694,1.0798,3,0,3,False
boxing,3.4694,1.0798,3,0,3,False
detect,3.4694,1.0798,3,0,3,False
maduro,3.4694,1.0798,3,0,3,False
berliner,3.4694,1.0798,3,0,3,False
exact,3.4694,1.0798,3,0,3,False
spouse,3.4694,1.0798,3,0,3,False
distrust,3.4694,1.0798,3,0,3,False
orderly,3.4694,1.0798,3,0,3,False
détente,3.4694,1.0798,3,0,3,False
haim,3.4694,1.0798,3,0,3,False
celebrate,3.4694,1.0798,3,0,3,False
worthy,3.4694,1.0798,3,0,3,False
women,3.4694,1.0798,3,0,3,False
gender,3.4694,1.0798,3,0,3,False
bully,3.4694,1.0798,3,0,3,False
petition,3.4694,1.0798,3,0,3,False
recalculate,3.4694,1.0798,3,0,3,False
hurt,3.4694,1.0798,3,0,3,False
shoot,3.4694,1.0798,3,0,3,False
motivation,3.4694,1.0798,3,0,3,False
spot,3.4694,1.0798,3,0,3,False
restrain,3.4694,1.0798,3,0,3,False
alert,3.4694,1.0798,3,0,3,False
islamization,3.4694,1.0798,3,0,3,False
salamis,3.4694,1.0798,3,0,3,False
pilot,3.4694,1.0798,3,0,3,False
pardon,3.4694,1.0798,3,0,3,False
balad,3.4694,1.0798,3,0,3,False
jungle,3.4694,1.0798,3,0,3,False
fire,0.5397,1.0525,10,6,16,False
intensify,0.5397,1.0525,10,6,16,False
advance,0.5397,1.0525,10,6,16,False
remove,0.5397,1.0525,10,6,16,False
connection,0.5397,1.0525,10,6,16,False
road,0.5397,1.0525,10,6,16,False
jordan,0.4074,1.0442,16,11,27,False
necessary,0.4074,1.0442,16,11,27,False
distinguish,0.7123,1.0212,6,3,9,False
hebrew,0.7123,1.0212,6,3,9,False
partial,0.7123,1.0212,6,3,9,False
source,0.7123,1.0212,6,3,9,False
tank,0.7123,1.0212,6,3,9,False
wish,0.7123,1.0212,6,3,9,False
frame,0.7123,1.0212,6,3,9,False
calm,0.7123,1.0212,6,3,9,False
mediation,0.7123,1.0212,6,3,9,False
north,0.7123,1.0212,6,3,9,False
false,0.7123,1.0212,6,3,9,False
message,0.3814,1.0152,17,12,29,False
receive,0.4823,1.0037,11,7,18,False
prepare,0.4823,1.0037,11,7,18,False
desire,0.4823,1.0037,11,7,18,False
offer,0.4823,1.0037,11,7,18,False
resident,0.3588,0.9892,18,13,31,False
body,0.3588,0.9892,18,13,31,False
work,0.2275,0.9686,40,33,73,False
general,0.339,0.9656,19,14,33,False
eyal,1.0715,0.9655,3,1,4,False
standing,1.0715,0.9655,3,1,4,False
behalf,1.0715,0.9655,3,1,4,False
periphery,1.0715,0.9655,3,1,4,False
distribute,1.0715,0.9655,3,1,4,False
impressive,1.0715,0.9655,3,1,4,False
equal,1.0715,0.9655,3,1,4,False
buildup,1.0715,0.9655,3,1,4,False
broadcast,1.0715,0.9655,3,1,4,False
treaty,1.0715,0.9655,3,1,4,False
yellow,1.0715,0.9655,3,1,4,False
captive,1.0715,0.9655,3,1,4,False
upheaval,1.0715,0.9655,3,1,4,False
color,1.0715,0.9655,3,1,4,False
compass,1.0715,0.9655,3,1,4,False
incentive,1.0715,0.9655,3,1,4,False
revenge,1.0715,0.9655,3,1,4,False
satisfied,1.0715,0.9655,3,1,4,False
stock,1.0715,0.9655,3,1,4,False
thank,1.0715,0.9655,3,1,4,False
academic,1.0715,0.9655,3,1,4,False
convergence,1.0715,0.9655,3,1,4,False
gathering,1.0715,0.9655,3,1,4,False
identification,1.0715,0.9655,3,1,4,False
mazen,1.0715,0.9655,3,1,4,False
dependence,1.0715,0.9655,3,1,4,False
eradicate,1.0715,0.9655,3,1,4,False
berlin,1.0715,0.9655,3,1,4,False
distance,1.0715,0.9655,3,1,4,False
suspicion,1.0715,0.9655,3,1,4,False
trade,1.0715,0.9655,3,1,4,False
preservation,1.0715,0.9655,3,1,4,False
avigdor,1.0715,0.9655,3,1,4,False
noise,1.0715,0.9655,3,1,4,False
sell,1.0715,0.9655,3,1,4,False
determined,1.0715,0.9655,3,1,4,False
kiryat,1.0715,0.9655,3,1,4,False
prospect,1.0715,0.9655,3,1,4,False
voter,1.0715,0.9655,3,1,4,False
resume,1.0715,0.9655,3,1,4,False
crystallize,1.0715,0.9655,3,1,4,False
appoint,1.0715,0.9655,3,1,4,False
elaborate,1.0715,0.9655,3,1,4,False
backdrop,1.0715,0.9655,3,1,4,False
deployment,1.0715,0.9655,3,1,4,False
switzerland,1.0715,0.9655,3,1,4,False
fortress,1.0715,0.9655,3,1,4,False
perpetrator,1.0715,0.9655,3,1,4,False
expel,1.0715,0.9655,3,1,4,False
gideon,1.0715,0.9655,3,1,4,False
sober,1.0715,0.9655,3,1,4,False
doha,1.0715,0.9655,3,1,4,False
tremendous,1.0715,0.9655,3,1,4,False
production,1.0715,0.9655,3,1,4,False
occasion,1.0715,0.9655,3,1,4,False
drive,1.0715,0.9655,3,1,4,False
flagrant,1.0715,0.9655,3,1,4,False
radicalization,1.0715,0.9655,3,1,4,False
chip,1.0715,0.9655,3,1,4,False
throw,1.0715,0.9655,3,1,4,False
black,1.0715,0.9655,3,1,4,False
likud,1.0715,0.9655,3,1,4,False
disconnected,1.0715,0.9655,3,1,4,False
concrete,1.0715,0.9655,3,1,4,False
saturate,1.0715,0.9655,3,1,4,False
isolate,1.0715,0.9655,3,1,4,False
shekel,1.0715,0.9655,3,1,4,False
fulfil,1.0715,0.9655,3,1,4,False
procedure,1.0715,0.9655,3,1,4,False
proud,1.0715,0.9655,3,1,4,False
dictatorship,1.0715,0.9655,3,1,4,False
abandonment,1.0715,0.9655,3,1,4,False
shah,1.0715,0.9655,3,1,4,False
house,0.4368,0.9622,12,8,20,False
accompany,0.4368,0.9622,12,8,20,False
personal,0.4368,0.9622,12,8,20,False
money,0.4368,0.9622,12,8,20,False
plight,3.0799,0.9516,2,0,2,False
inside,3.0799,0.9516,2,0,2,False
whisper,3.0799,0.9516,2,0,2,False
nasrallah,3.0799,0.9516,2,0,2,False
cultivation,3.0799,0.9516,2,0,2,False
intensive,3.0799,0.9516,2,0,2,False
vain,3.0799,0.9516,2,0,2,False
modi,3.0799,0.9516,2,0,2,False
gualey,3.0799,0.9516,2,0,2,False
cunning,3.0799,0.9516,2,0,2,False
compassion,3.0799,0.9516,2,0,2,False
accession,3.0799,0.9516,2,0,2,False
overcompensation,3.0799,0.9516,2,0,2,False
failed,3.0799,0.9516,2,0,2,False
sorry,3.0799,0.9516,2,0,2,False
lytzelan,3.0799,0.9516,2,0,2,False
sympathetic,3.0799,0.9516,2,0,2,False
tomb,3.0799,0.9516,2,0,2,False
replicate,3.0799,0.9516,2,0,2,False
procrastination,3.0799,0.9516,2,0,2,False
carlson,3.0799,0.9516,2,0,2,False
warlike,3.0799,0.9516,2,0,2,False
aaron,3.0799,0.9516,2,0,2,False
budgetary,3.0799,0.9516,2,0,2,False
interpretation,3.0799,0.9516,2,0,2,False
sue,3.0799,0.9516,2,0,2,False
wonderful,3.0799,0.9516,2,0,2,False
skill,3.0799,0.9516,2,0,2,False
sages,3.0799,0.9516,2,0,2,False
mistaken,3.0799,0.9516,2,0,2,False
capture,3.0799,0.9516,2,0,2,False
website,3.0799,0.9516,2,0,2,False
brig,3.0799,0.9516,2,0,2,False
bereavement,3.0799,0.9516,2,0,2,False
sanchez,3.0799,0.9516,2,0,2,False
deteriorate,3.0799,0.9516,2,0,2,False
successor,3.0799,0.9516,2,0,2,False
devious,3.0799,0.9516,2,0,2,False
depot,3.0799,0.9516,2,0,2,False
busy,3.0799,0.9516,2,0,2,False
basket,3.0799,0.9516,2,0,2,False
sectoral,3.0799,0.9516,2,0,2,False
elapse,3.0799,0.9516,2,0,2,False
ethiopia,3.0799,0.9516,2,0,2,False
hitler,3.0799,0.9516,2,0,2,False
milestone,3.0799,0.9516,2,0,2,False
purport,3.0799,0.9516,2,0,2,False
moshe,3.0799,0.9516,2,0,2,False
iaf,3.0799,0.9516,2,0,2,False
rope,3.0799,0.9516,2,0,2,False
liberalism,3.0799,0.9516,2,0,2,False
wipe,3.0799,0.9516,2,0,2,False
detain,3.0799,0.9516,2,0,2,False
manipulation,3.0799,0.9516,2,0,2,False
exemplary,3.0799,0.9516,2,0,2,False
ashamed,3.0799,0.9516,2,0,2,False
auspex,3.0799,0.9516,2,0,2,False
civilization,3.0799,0.9516,2,0,2,False
interview,3.0799,0.9516,2,0,2,False
foothold,3.0799,0.9516,2,0,2,False
bit,3.0799,0.9516,2,0,2,False
compound,3.0799,0.9516,2,0,2,False
disqualification,3.0799,0.9516,2,0,2,False
chole,3.0799,0.9516,2,0,2,False
jordanians,3.0799,0.9516,2,0,2,False
festive,3.0799,0.9516,2,0,2,False
manpower,3.0799,0.9516,2,0,2,False
hellenic,3.0799,0.9516,2,0,2,False
neutrality,3.0799,0.9516,2,0,2,False
cruise,3.0799,0.9516,2,0,2,False
column,3.0799,0.9516,2,0,2,False
height,3.0799,0.9516,2,0,2,False
ardim,3.0799,0.9516,2,0,2,False
yifrach,3.0799,0.9516,2,0,2,False
suck,3.0799,0.9516,2,0,2,False
frenkel,3.0799,0.9516,2,0,2,False
amir,3.0799,0.9516,2,0,2,False
excommunication,3.0799,0.9516,2,0,2,False
sort,3.0799,0.9516,2,0,2,False
nationality,3.0799,0.9516,2,0,2,False
dufferin,3.0799,0.9516,2,0,2,False
burnout,3.0799,0.9516,2,0,2,False
narendra,3.0799,0.9516,2,0,2,False
simulation,3.0799,0.9516,2,0,2,False
protracted,3.0799,0.9516,2,0,2,False
rebalancing,3.0799,0.9516,2,0,2,False
swift,3.0799,0.9516,2,0,2,False
bishop,3.0799,0.9516,2,0,2,False
leg,3.0799,0.9516,2,0,2,False
enveloping,3.0799,0.9516,2,0,2,False
dictator,3.0799,0.9516,2,0,2,False
explanatory,3.0799,0.9516,2,0,2,False
possession,3.0799,0.9516,2,0,2,False
layered,3.0799,0.9516,2,0,2,False
korea,3.0799,0.9516,2,0,2,False
thursday,3.0799,0.9516,2,0,2,False
curtain,3.0799,0.9516,2,0,2,False
thunder,3.0799,0.9516,2,0,2,False
harness,3.0799,0.9516,2,0,2,False
kaplanists,3.0799,0.9516,2,0,2,False
valensi,3.0799,0.9516,2,0,2,False
rachmana,3.0799,0.9516,2,0,2,False
prosperous,3.0799,0.9516,2,0,2,False
zini,3.0799,0.9516,2,0,2,False
spiritual,3.0799,0.9516,2,0,2,False
convenient,3.0799,0.9516,2,0,2,False
lull,3.0799,0.9516,2,0,2,False
friedman,3.0799,0.9516,2,0,2,False
maturation,3.0799,0.9516,2,0,2,False
guards,3.0799,0.9516,2,0,2,False
allegation,3.0799,0.9516,2,0,2,False
invitation,3.0799,0.9516,2,0,2,False
briefing,3.0799,0.9516,2,0,2,False
label,3.0799,0.9516,2,0,2,False
sexual,3.0799,0.9516,2,0,2,False
cannon,3.0799,0.9516,2,0,2,False
request,3.0799,0.9516,2,0,2,False
admire,3.0799,0.9516,2,0,2,False
alienation,3.0799,0.9516,2,0,2,False
deceive,3.0799,0.9516,2,0,2,False
foster,3.0799,0.9516,2,0,2,False
fatality,3.0799,0.9516,2,0,2,False
tiebreaker,3.0799,0.9516,2,0,2,False
educate,3.0799,0.9516,2,0,2,False
ukraine,3.0799,0.9516,2,0,2,False
wales,3.0799,0.9516,2,0,2,False
jihadist,3.0799,0.9516,2,0,2,False
minor,3.0799,0.9516,2,0,2,False
avi,3.0799,0.9516,2,0,2,False
underlie,3.0799,0.9516,2,0,2,False
unreserved,3.0799,0.9516,2,0,2,False
exert,3.0799,0.9516,2,0,2,False
rib,3.0799,0.9516,2,0,2,False
shudder,3.0799,0.9516,2,0,2,False
justified,3.0799,0.9516,2,0,2,False
tag,3.0799,0.9516,2,0,2,False
venezuela,3.0799,0.9516,2,0,2,False
split,3.0799,0.9516,2,0,2,False
heaven,3.0799,0.9516,2,0,2,False
megyn,3.0799,0.9516,2,0,2,False
frightened,3.0799,0.9516,2,0,2,False
arrogant,3.0799,0.9516,2,0,2,False
shas,3.0799,0.9516,2,0,2,False
plot,3.0799,0.9516,2,0,2,False
puzzle,3.0799,0.9516,2,0,2,False
delete,3.0799,0.9516,2,0,2,False
breakout,3.0799,0.9516,2,0,2,False
aoun,3.0799,0.9516,2,0,2,False
wonder,3.0799,0.9516,2,0,2,False
survey,3.0799,0.9516,2,0,2,False
disappointment,3.0799,0.9516,2,0,2,False
kelly,3.0799,0.9516,2,0,2,False
optimism,3.0799,0.9516,2,0,2,False
ego,3.0799,0.9516,2,0,2,False
horrific,3.0799,0.9516,2,0,2,False
hamini,3.0799,0.9516,2,0,2,False
laurel,3.0799,0.9516,2,0,2,False
breathe,3.0799,0.9516,2,0,2,False
smuggling,3.0799,0.9516,2,0,2,False
evasion,3.0799,0.9516,2,0,2,False
flash,3.0799,0.9516,2,0,2,False
upper,3.0799,0.9516,2,0,2,False
optimistic,3.0799,0.9516,2,0,2,False
loot,3.0799,0.9516,2,0,2,False
golubnitz,3.0799,0.9516,2,0,2,False
observation,3.0799,0.9516,2,0,2,False
davidi,3.0799,0.9516,2,0,2,False
victorious,3.0799,0.9516,2,0,2,False
republicans,3.0799,0.9516,2,0,2,False
eager,3.0799,0.9516,2,0,2,False
manoeuvre,3.0799,0.9516,2,0,2,False
embark,3.0799,0.9516,2,0,2,False
spend,3.0799,0.9516,2,0,2,False
handle,3.0799,0.9516,2,0,2,False
interstate,3.0799,0.9516,2,0,2,False
dip,3.0799,0.9516,2,0,2,False
crazy,3.0799,0.9516,2,0,2,False
square,3.0799,0.9516,2,0,2,False
detriment,3.0799,0.9516,2,0,2,False
podcaster,3.0799,0.9516,2,0,2,False
maronite,3.0799,0.9516,2,0,2,False
shooting,3.0799,0.9516,2,0,2,False
saviour,3.0799,0.9516,2,0,2,False
overarching,3.0799,0.9516,2,0,2,False
samurai,3.0799,0.9516,2,0,2,False
legislature,3.0799,0.9516,2,0,2,False
tired,3.0799,0.9516,2,0,2,False
assimilate,3.0799,0.9516,2,0,2,False
abuse,3.0799,0.9516,2,0,2,False
vulnerability,3.0799,0.9516,2,0,2,False
formative,3.0799,0.9516,2,0,2,False
version,3.0799,0.9516,2,0,2,False
disorder,3.0799,0.9516,2,0,2,False
healthy,3.0799,0.9516,2,0,2,False
zionists,3.0799,0.9516,2,0,2,False
foolish,3.0799,0.9516,2,0,2,False
preach,3.0799,0.9516,2,0,2,False
operative,3.0799,0.9516,2,0,2,False
despotism,3.0799,0.9516,2,0,2,False
indian,3.0799,0.9516,2,0,2,False
journal,3.0799,0.9516,2,0,2,False
riot,3.0799,0.9516,2,0,2,False
hasmoneans,3.0799,0.9516,2,0,2,False
shot,3.0799,0.9516,2,0,2,False
recalcitrant,3.0799,0.9516,2,0,2,False
harry,3.0799,0.9516,2,0,2,False
insurgency,3.0799,0.9516,2,0,2,False
imperial,3.0799,0.9516,2,0,2,False
drum,3.0799,0.9516,2,0,2,False
summer,3.0799,0.9516,2,0,2,False
dissolution,3.0799,0.9516,2,0,2,False
coincidence,3.0799,0.9516,2,0,2,False
annual,3.0799,0.9516,2,0,2,False
stubborn,3.0799,0.9516,2,0,2,False
pessimistic,3.0799,0.9516,2,0,2,False
groundwork,3.0799,0.9516,2,0,2,False
plug,3.0799,0.9516,2,0,2,False
autonomy,3.0799,0.9516,2,0,2,False
dabbah,3.0799,0.9516,2,0,2,False
azerbaijan,3.0799,0.9516,2,0,2,False
november,3.0799,0.9516,2,0,2,False
persians,3.0799,0.9516,2,0,2,False
lean,3.0799,0.9516,2,0,2,False
sinking,3.0799,0.9516,2,0,2,False
regroup,3.0799,0.9516,2,0,2,False
german,3.0799,0.9516,2,0,2,False
index,3.0799,0.9516,2,0,2,False
locality,3.0799,0.9516,2,0,2,False
sustain,3.0799,0.9516,2,0,2,False
domino,3.0799,0.9516,2,0,2,False
malignant,3.0799,0.9516,2,0,2,False
destination,3.0799,0.9516,2,0,2,False
sing,3.0799,0.9516,2,0,2,False
plenty,3.0799,0.9516,2,0,2,False
detachment,3.0799,0.9516,2,0,2,False
disappoint,3.0799,0.9516,2,0,2,False
darkness,3.0799,0.9516,2,0,2,False
walk,3.0799,0.9516,2,0,2,False
spokesman,3.0799,0.9516,2,0,2,False
benny,3.0799,0.9516,2,0,2,False
familiarity,3.0799,0.9516,2,0,2,False
repay,3.0799,0.9516,2,0,2,False
orientalist,3.0799,0.9516,2,0,2,False
diamond,3.0799,0.9516,2,0,2,False
avivi,3.0799,0.9516,2,0,2,False
sophisticated,3.0799,0.9516,2,0,2,False
assurance,3.0799,0.9516,2,0,2,False
patriarchy,3.0799,0.9516,2,0,2,False
automatic,3.0799,0.9516,2,0,2,False
household,3.0799,0.9516,2,0,2,False
hungary,3.0799,0.9516,2,0,2,False
paramount,3.0799,0.9516,2,0,2,False
disinformation,3.0799,0.9516,2,0,2,False
editor,3.0799,0.9516,2,0,2,False
aramco,3.0799,0.9516,2,0,2,False
dustbin,3.0799,0.9516,2,0,2,False
bahrba,3.0799,0.9516,2,0,2,False
lock,3.0799,0.9516,2,0,2,False
pipeline,3.0799,0.9516,2,0,2,False
troy,3.0799,0.9516,2,0,2,False
times,3.0799,0.9516,2,0,2,False
spit,3.0799,0.9516,2,0,2,False
smith,3.0799,0.9516,2,0,2,False
aggregation,3.0799,0.9516,2,0,2,False
arouse,3.0799,0.9516,2,0,2,False
dna,3.0799,0.9516,2,0,2,False
healing,3.0799,0.9516,2,0,2,False
offensiveness,3.0799,0.9516,2,0,2,False
equip,3.0799,0.9516,2,0,2,False
intra,3.0799,0.9516,2,0,2,False
uav,3.0799,0.9516,2,0,2,False
baby,3.0799,0.9516,2,0,2,False
sharpen,3.0799,0.9516,2,0,2,False
minute,3.0799,0.9516,2,0,2,False
boycotts,3.0799,0.9516,2,0,2,False
stark,3.0799,0.9516,2,0,2,False
protector,3.0799,0.9516,2,0,2,False
tenure,3.0799,0.9516,2,0,2,False
unparalleled,3.0799,0.9516,2,0,2,False
classic,3.0799,0.9516,2,0,2,False
corona,3.0799,0.9516,2,0,2,False
thomas,3.0799,0.9516,2,0,2,False
halakhic,3.0799,0.9516,2,0,2,False
permeate,3.0799,0.9516,2,0,2,False
preference,3.0799,0.9516,2,0,2,False
crooked,3.0799,0.9516,2,0,2,False
swat,3.0799,0.9516,2,0,2,False
greatness,3.0799,0.9516,2,0,2,False
tolerate,3.0799,0.9516,2,0,2,False
crash,3.0799,0.9516,2,0,2,False
